cycle number,time/s,Ecell/V,I/mA,Q charge/mA.h
27.0,738142.1677304693,3.5263629,0.87997478,0.4562751774094502
27.0,738172.1677335985,3.526875,0.87993538,0.463608190633754
27.0,738202.1677367277,3.5274656,0.87999451,0.4709412117045456
27.0,738232.167739857,3.5279777,0.88003385,0.478274235944483
27.0,738262.1677429862,3.5284896,0.87995511,0.4856072516094976
27.0,738292.1677461155,3.5288835,0.87999451,0.4929402786844638
27.0,738322.1677492447,3.5294743,0.87997478,0.500273308275607
27.0,738352.167752374,3.5298681,0.88001418,0.5076063469247024
27.0,738382.1677555032,3.5304587,0.87995511,0.5149393917439713
27.0,738412.1677586325,3.5311284,0.88001418,0.5222724228770866
27.0,738442.1677617617,3.5316403,0.88009292,0.5296054471947419
27.0,738472.1677648909,3.5321128,0.87993538,0.5369384692693089
27.0,738502.1677680202,3.5326643,0.87995511,0.5442714817613364
27.0,738532.1677711494,3.5332944,0.87999451,0.5516044987822905
27.0,738562.1677742787,3.5339639,0.87999451,0.5589375267533794
27.0,738592.1677774079,3.5343578,0.87997478,0.5662705482375292
27.0,738622.1677805372,3.534909,0.87989604,0.5736035690001648
27.0,738652.1677836664,3.5354605,0.87989604,0.580936613326702
27.0,738682.1677867956,3.5360513,0.87997478,0.5882696530776556
27.0,738712.1677899249,3.5366025,0.88007325,0.5956026950746114
27.0,738742.1677930541,3.5371933,0.87999451,0.6029357206057842
27.0,738772.1677961834,3.5377841,0.88001418,0.6102687470799355
27.0,738802.1677993126,3.5382566,0.87989604,0.617601768585543
27.0,738832.1678024419,3.5390048,0.87991571,0.6249348121358291
27.0,738862.1678055711,3.5395956,0.87981725,0.6322678507743282
27.0,738892.1678087004,3.5401471,0.87991571,0.6396009016866488
27.0,738922.1678118296,3.5406983,0.87997478,0.6469339450309677
27.0,738952.1678149588,3.5413284,0.87993538,0.654266995679604
27.0,738982.1678180881,3.5418799,0.87991571,0.6616000280589199
27.0,739012.1678212173,3.54251,0.88009292,0.6689330360083451
27.0,739042.1678243466,3.5431402,0.87987632,0.676266045688093
27.0,739072.1678274758,3.5437307,0.88001418,0.6835990757168998
27.0,739102.1678306051,3.5444005,0.87991571,0.6909321040838298
27.0,739132.1678337343,3.5450304,0.88003385,0.6982651326021224
27.0,739162.1678368635,3.5455818,0.88001418,0.7055981510636213
27.0,739192.1678399928,3.5462513,0.88007325,0.7129311451744373
27.0,739222.167843122,3.5468421,0.87989604,0.7202641488499445
27.0,739252.1678462513,3.5475509,0.88009292,0.727597147610817
27.0,739282.1678493805,3.5481417,0.87989604,0.7349301626294191
27.0,739312.1678525098,3.5488505,0.88001418,0.7422631880747612
27.0,739342.167855639,3.5493233,0.87991571,0.7495961963218122
27.0,739372.1678587683,3.5499928,0.87991571,0.7569292254754241
27.0,739402.1678618975,3.5507803,0.87995511,0.764262246028715
27.0,739432.1678650267,3.5512135,0.87997478,0.7715952570869197
27.0,739462.167868156,3.5520012,0.88005358,0.7789282686925268
27.0,739492.1678712852,3.552592,0.87983698,0.786261297703485
27.0,739522.1678744145,3.5532222,0.88001418,0.7935943217265278
27.0,739552.1678775437,3.553931,0.87997478,0.8009273349733819
27.0,739582.167880673,3.5546005,0.87995511,0.8082603675732019
27.0,739612.1678838022,3.5552306,0.87995511,0.8155934033785266
27.0,739642.1678869314,3.5558214,0.87987632,0.8229264147737956
27.0,739672.1678900607,3.5565696,0.87995511,0.8302594275176196
27.0,739702.1678931899,3.5571997,0.88003385,0.8375924446153974
27.0,739732.1678963192,3.5579088,0.87991571,0.8449254709244107
27.0,739762.1678994484,3.5584993,0.87985665,0.8522585076583096
27.0,739792.1679025777,3.5591295,0.87995511,0.8595915266491639
27.0,739822.1679057069,3.5598779,0.87995511,0.8669245624429319
27.0,739852.1679088362,3.560626,0.88001418,0.8742575872851412
27.0,739882.1679119654,3.5612168,0.87995511,0.8815906117024688
27.0,739912.1679150946,3.561847,0.88003385,0.8889236312750646
27.0,739942.1679182239,3.562674,0.87999451,0.896256652289
27.0,739972.1679213531,3.5633435,0.88003385,0.9035896676251294
27.0,740002.1679244824,3.5640523,0.87993538,0.9109226656195524
27.0,740032.1679276116,3.5647614,0.88001418,0.9182556659324302
27.0,740062.1679307409,3.5653915,0.87997478,0.9255886809201044
27.0,740092.1679338701,3.5661004,0.87979758,0.9329217002164656
27.0,740122.1679369994,3.5669274,0.88011265,0.9402547172370224
27.0,740152.1679401286,3.5675969,0.87995511,0.9475877155929804
27.0,740182.1679432578,3.5682271,0.87997478,0.954920719551378
27.0,740212.1679463871,3.5689359,0.87991571,0.9622537366178964
27.0,740242.1679495163,3.5698812,0.87999451,0.9695867482576436
27.0,740272.1679526456,3.5704324,0.87989604,0.9769197774217856
27.0,740302.1679557748,3.5712988,0.87999451,0.9842528212895988
27.0,740332.167958904,3.5720077,0.88007325,0.991585843473739
27.0,740362.1679620333,3.5727561,0.87993538,0.9989188669604062
27.0,740392.1679651625,3.5735831,0.87991571,1.006251890700228
27.0,740422.1679682918,3.5742526,0.87999451,1.013584911736217
27.0,740452.167971421,3.5750403,0.87997478,1.020917932029963
27.0,740482.1679745503,3.5758278,0.87989604,1.028250947729118
27.0,740512.1679776795,3.5765762,0.87991571,1.035583961467048
27.0,740542.1679808088,3.5773244,0.87989604,1.042916966880196
27.0,740572.167983938,3.5779939,0.87993538,1.050249983079732
27.0,740602.1679870673,3.5788209,0.88001418,1.057583000505236
27.0,740632.1679901965,3.5795693,0.87983698,1.06491601101521
27.0,740662.1679933257,3.5803964,0.87997478,1.072249012126757
27.0,740692.167996455,3.5811839,0.87999451,1.0795820211489
27.0,740722.1679995842,3.5819716,0.87995511,1.086915037261049
27.0,740752.1680027135,3.5828774,0.87999451,1.094248050607443
27.0,740782.1680058427,3.5835075,0.87989604,1.101581047813627
27.0,740812.168008972,3.5842953,0.88001418,1.108914053390324
27.0,740842.1680121012,3.585083,0.87993538,1.116247073398332
27.0,740872.1680152304,3.5860674,0.87993538,1.123580109268692
27.0,740902.1680183597,3.5868158,0.87983698,1.130913136036495
27.0,740932.1680214889,3.587564,0.88003385,1.138246158198714
27.0,740962.1680246182,3.5884697,0.87995511,1.145579179713958
27.0,740992.1680277474,3.5892968,0.88005358,1.152912185522053
27.0,741022.1680308767,3.5900059,0.87997478,1.160245193722447
27.0,741052.1680340059,3.5909903,0.87987632,1.167578192681703
27.0,741082.1680371352,3.5916598,0.87983698,1.174911193795006
27.0,741112.1680402644,3.5925658,0.87997478,1.182244218737086
27.0,741142.1680433936,3.5933926,0.87997478,1.189577250789239
27.0,741172.1680465229,3.5942986,0.87987632,1.196910277644131
27.0,741202.1680496521,3.5951254,0.87983698,1.204243310999109
27.0,741232.1680527814,3.5959921,0.87987632,1.211576330570281
27.0,741262.1680559106,3.5969372,0.87993538,1.218909333235622
27.0,741292.1680590399,3.5977643,0.87993538,1.226242335508963
27.0,741322.1680621691,3.59867,0.87993538,1.233575352080531
27.0,741352.1680652983,3.599694,0.87995511,1.240908376528455
27.0,741382.1680684276,3.6004815,0.88007325,1.248241386128797
27.0,741412.1680715568,3.6013482,0.87993538,1.25557440199001
27.0,741442.1680746861,3.6023719,0.88003385,1.262907413375278
27.0,741472.1680778153,3.6033173,0.88003385,1.270240431455109
27.0,741502.1680809446,3.604223,0.87989604,1.277573452403711
27.0,741532.1680840738,3.6051681,0.87993538,1.28490646834198
27.0,741562.168087203,3.6061528,0.87995511,1.292239474388692
27.0,741592.1680903323,3.6070979,0.87995511,1.299572490423984
27.0,741622.1680934615,3.6080825,0.88001418,1.306905492071609
27.0,741652.1680965908,3.6091065,0.88003385,1.31423848031001
27.0,741682.16809972,3.6100516,0.87989604,1.321571470319662
27.0,741712.1681028493,3.6111543,0.88005358,1.328904448448916
27.0,741742.1681059785,3.6120996,0.88003385,1.336237433448003
27.0,741772.1681091078,3.6130841,0.87997478,1.343570430513124
27.0,741802.168112237,3.614187,0.88003385,1.350903419089251
27.0,741832.1681153663,3.6153684,0.87977785,1.358236411997709
27.0,741862.1681184955,3.6162741,0.87995511,1.365569413855407
27.0,741892.1681216247,3.6174164,0.87997478,1.372902410101063
27.0,741922.168124754,3.6186371,0.88003385,1.380235411401358
27.0,741952.1681278832,3.6195824,0.87989604,1.387568407658339
27.0,741982.1681310125,3.6206851,0.88007325,1.394901381980644
27.0,742012.1681341417,3.6219454,0.88005358,1.402234348163605
27.0,742042.168137271,3.6230874,0.88005358,1.409567343828777
27.0,742072.1681404002,3.6243083,0.87997478,1.416900344866945
27.0,742102.1681435294,3.6253717,0.88011265,1.424233359710972
27.0,742132.1681466587,3.6265924,0.87989604,1.431566390821636
27.0,742162.1681497879,3.6278923,0.87997478,1.43889941138698
27.0,742192.1681529172,3.6291523,0.87999451,1.446232437367837
27.0,742222.1681560464,3.6303732,0.88005358,1.453565477451781
27.0,742252.1681591757,3.6317518,0.87999451,1.460898513157831
27.0,742282.1681623049,3.6330907,0.87995511,1.468231545428336
27.0,742312.1681654342,3.6344297,0.88003385,1.475564589020444
27.0,742342.1681685634,3.6357293,0.87997478,1.482897619422277
27.0,742372.1681716926,3.6371865,0.88005358,1.490230627297891
27.0,742402.1681748219,3.6386044,0.87997478,1.497563656747341
27.0,742432.1681779511,3.6401403,0.87993538,1.50489669333948
27.0,742462.1681810804,3.6414793,0.88003385,1.512229717874957
27.0,742492.1681842096,3.6432121,0.87997478,1.519562755310237
27.0,742522.1681873389,3.64463,0.88005358,1.526895784781608
27.0,742552.1681904681,3.6462052,0.87991571,1.53422880628811
27.0,742582.1681935973,3.6480169,0.88001418,1.541561838832034
27.0,742612.1681967266,3.6495922,0.87995511,1.54889490277234
27.0,742642.1681998558,3.651325,0.87995511,1.556227965464658
27.0,742672.1682029851,3.6531365,0.88001418,1.563561028892464
27.0,742702.1682061143,3.6549482,0.87989604,1.570894098413619
27.0,742732.1682092436,3.656878,0.87999451,1.578227164282169
27.0,742762.1682123728,3.659044,0.88001418,1.585560256942841
27.0,742792.168215502,3.6613283,0.87995511,1.592893337436384
27.0,742822.1682186313,3.6638093,0.88001418,1.60022642539117
27.0,742852.1682217605,3.6663299,0.87993538,1.607559512221184
27.0,742882.1682248898,3.6691654,0.87999451,1.614892598197261
27.0,742912.168228019,3.6721585,0.87995511,1.622225688233607
27.0,742942.1682311483,3.6755061,0.87997478,1.629558770884308
27.0,742972.1682342775,3.679287,0.88003385,1.636891855983966
27.0,743002.1682374068,3.6835401,0.87989604,1.644224941368964
27.0,743030.5862403717,3.6885419,0.88003385,1.651171333350903
27.0,743055.2102429401,3.6935434,0.87991571,1.657190318601926
27.0,743075.7682450842,3.6985846,0.87975818,1.662215431188576
27.0,743093.0022468818,3.7035861,0.87995511,1.666428029820753
27.0,743107.2802483719,3.7085876,0.88005358,1.669918088657624
27.0,743119.5622496526,3.7135894,0.88011265,1.672920243030521
27.0,743130.1282507544,3.718591,0.88011265,1.675502947159011
27.0,743139.3122517127,3.7235928,0.88005358,1.677747845468818
27.0,743147.5502525717,3.7285943,0.87989604,1.679761505544218
27.0,743154.8042533286,3.7335958,0.88001418,1.681534638212024
27.0,743161.3942540158,3.7385976,0.87999451,1.683145467502607
27.0,743167.3622546382,3.7435992,0.87999451,1.684604252120752
27.0,743172.9442552207,3.7486007,0.88001418,1.685968683698773
27.0,743178.180255767,3.7536025,0.87995511,1.687248542800082
27.0,743183.058256276,3.7586434,0.87987632,1.688440894884036
27.0,743187.7122567613,3.7636452,0.88003385,1.689578495364354
